DATE,T_mean,T_min,T_max,Po_mean,Po_min,Po_max,P_mean,P_min,P_max,Pa_mean,Pa_min,Pa_max,U_mean,U_min,U_max,Ff_mean,Ff_min,Ff_max,ff10_mean,ff10_min,ff10_max,ff3_mean,ff3_min,ff3_max,Tn_mean,Tn_min,Tn_max,Tx_mean,Tx_min,Tx_max,Td_mean,Td_min,Td_max,RRR_sum
2021-04-29,10.5625,6.4,15.7,730.6374999999999,729.0,732.4,751.8,750.0,753.7,-0.3875,-2.0,1.9,49.875,23.0,91.0,3.0,1,6,0.0,0.0,0.0,12.875,8.0,16.0,6.8375,6.4,7.1,15.625,13.7,16.9,-1.6875,-10.0,5.3,5.2
2021-04-30,6.8625,4.0,10.6,733.1,731.2,735.1,754.625,752.8,756.7,0.425,-0.4,1.5,71.5,49.0,87.0,2.0,1,3,0.0,0.0,0.0,7.714285714285714,7.0,12.0,3.9125,3.9,4.0,12.86,10.6,16.9,1.625,0.1,3.3,7.5
2021-05-01,9.175,2.0,14.0,736.075,734.4,739.2,757.6125,756.0,760.7,0.5625,-0.3,1.9,55.875,29.0,92.0,2.25,1,4,0.0,0.0,0.0,7.375,5.0,9.0,1.9142857142857144,1.6,3.8,12.85,10.8,14.4,-0.2375,-3.7,1.3,0.0
2021-05-02,11.5375,2.2,17.3,739.7375,738.3,741.5,761.225,759.5,763.0,-0.1124999999999999,-1.4,0.9,54.0,30.0,95.0,1.875,1,3,0.0,0.0,0.0,7.166666666666667,4.0,9.0,1.1833333333333331,1.1,1.6,16.0125,14.4,17.9,1.225,-0.4,3.9,0.0
2021-05-03,15.75,10.8,20.2,734.4125,732.6,737.2,755.375,753.5,758.2,-0.575,-1.4,0.8,33.875,24.0,47.0,4.125,2,7,0.0,0.0,0.0,11.375,6.0,14.0,9.585714285714287,2.3,10.8,19.1625,17.9,20.6,-0.4875,-2.1,1.5,0.0
2021-05-04,12.475,9.6,15.6,732.6125,731.0,734.1,753.625,752.0,755.0,-0.2875,-1.4,1.1,53.125,35.0,80.0,4.25,3,6,0.0,0.0,0.0,14.428571428571429,11.0,17.0,9.95,9.5,10.8,19.887500000000003,17.3,20.6,2.7,-1.7,6.5,0.4
2021-05-05,12.7125,9.2,16.9,729.675,728.7,731.5,750.725,749.8,752.5,0.0125,-1.7,1.7,39.0,25.0,62.0,4.75,2,6,0.0,0.0,0.0,14.0,13.0,15.0,9.0,9.0,9.0,17.428571428571427,17.3,17.6,-1.4625,-3.9,2.6,0.0
2021-05-06,18.1875,10.5,25.5,729.05,726.8,730.9,749.7625,747.4,751.9,-0.2624999999999999,-1.5,1.7,31.375,15.0,53.0,4.125,1,9,0.0,0.0,0.0,15.714285714285714,9.0,19.0,8.5625,8.5,9.0,22.625,17.6,26.2,-0.2999999999999999,-4.5,4.4,0.0
2021-05-07,10.725,9.0,12.6,725.8625,724.7,727.3,746.725,745.6,748.5,-0.4375,-2.5,1.9,70.5,56.0,81.0,3.5,2,5,0.0,0.0,0.0,12.375,10.0,19.0,8.6375,8.4,8.7,23.1,13.8,26.2,5.45,4.1,6.8,12.1
2021-05-08,7.3125,5.8,9.4,724.0125,721.0,729.1,745.1875,742.0,750.5,0.3999999999999999,-3.2,2.5,81.0,62.0,93.0,5.625,5,7,0.0,0.0,0.0,12.25,10.0,14.0,6.8875,5.5,8.4,11.816666666666668,9.5,13.3,4.15,2.0,6.3,24.1
2021-05-09,10.25,4.5,16.1,733.75,730.3,736.7,755.2125,751.9,758.2,0.95,0.3,1.5,59.375,34.0,90.0,3.125,0,5,0.0,0.0,0.0,10.714285714285714,10.0,11.0,4.3500000000000005,4.2,5.4,15.25,10.1,16.7,1.5375,-0.7,5.1,0.8
2021-05-10,12.75,3.7,18.4,737.9125,737.1,739.5,759.225,758.5,760.7,0.35,-0.6,1.5,49.625,28.0,82.0,2.375,1,4,0.0,0.0,0.0,9.142857142857142,5.0,13.0,3.6,3.6,3.6,18.5375,16.7,19.9,1.15,-0.9,4.2,0.4
2021-05-11,16.849999999999998,7.4,22.4,737.4375,733.9,740.4,758.475,754.5,761.5,-0.7,-2.9,0.6,44.25,19.0,91.0,3.0,1,5,0.0,0.0,0.0,9.0,4.0,13.0,4.533333333333334,3.7,4.7,21.475,19.9,22.9,2.2375,-2.8,6.2,0.2
2021-05-12,17.75,13.8,22.1,734.25,733.0,735.5,755.0125,753.6,756.4,0.2,-1.0,1.3,37.0,15.0,68.0,5.0,2,7,0.0,0.0,0.0,14.0,11.0,15.0,12.028571428571428,7.4,12.8,22.9375,22.9,23.0,0.8250000000000002,-6.1,8.4,1.2
2021-05-13,18.75,13.2,23.6,736.675,735.4,737.7,757.475,756.1,758.5,0.1875,-1.4,1.1,52.625,27.0,87.0,3.0,2,4,0.0,0.0,0.0,9.875,7.0,15.0,12.975,12.8,13.0,23.65,23.0,24.4,7.6625,3.2,11.1,0.0
2021-05-14,20.3125,14.6,24.7,734.5125,732.0,737.2,755.15,752.5,758.0,-0.525,-1.7,0.8,58.0,49.0,71.0,3.125,2,4,0.0,0.0,0.0,9.8,9.0,11.0,13.0,13.0,13.0,24.55,24.4,24.8,11.6375,8.7,13.6,0.0
2021-05-15,13.025,7.4,19.1,736.3125,733.3,737.8,757.3,753.8,759.3,0.625,-0.7,1.7,67.25,42.0,96.0,2.625,1,6,0.0,0.0,0.0,9.714285714285714,5.0,12.0,11.075,7.2,13.4,24.183333333333334,21.1,24.8,6.65,0.9,12.4,2.8
2021-05-16,14.9625,7.6,22.9,734.9875,732.8,737.2,756.0625,753.7,758.6,-0.55,-1.8,0.4,42.5,14.0,80.0,1.125,0,3,0.0,0.0,0.0,5.166666666666667,3.0,7.0,7.2,7.2,7.2,20.625,14.7,23.7,-0.0374999999999999,-6.6,4.4,0.0
2021-05-17,20.3,12.4,27.1,732.9142857142857,731.8,733.9,753.5428571428572,752.4,754.7,0.1999999999999999,-0.5,0.7,31.285714285714285,12.0,60.0,2.7142857142857144,2,4,0.0,0.0,0.0,7.428571428571429,6.0,8.0,8.120000000000001,7.2,8.6,26.014285714285712,23.7,27.9,0.4714285714285714,-4.7,4.9,0.0
2021-05-18,24.7625,17.8,31.1,730.9875,729.1,732.5,751.225,749.2,752.9,-0.3,-1.5,1.2,21.25,12.0,30.0,4.0,2,6,0.0,0.0,0.0,11.125,8.0,14.0,16.125,11.6,17.5,29.8125,27.9,31.6,0.6,-1.6,2.3,0.0
2021-05-19,24.3875,18.9,30.0,731.55,730.2,732.8,751.775,750.4,753.1,0.25,-1.0,1.3,31.75,21.0,39.0,4.875,3,7,0.0,0.0,0.0,14.0,13.0,15.0,18.5125,17.5,18.8,31.1125,30.3,31.6,6.1125,4.7,8.8,0.0
2021-05-20,23.3625,19.5,27.4,732.0875,731.2,732.6,752.35,751.5,752.8,-0.0125,-0.5,0.7,41.75,32.0,51.0,4.125,3,6,0.0,0.0,0.0,14.0,13.0,15.0,19.175,18.8,19.3,29.75,28.5,30.3,9.4,8.5,10.3,0.0
2021-05-21,22.7375,15.5,29.0,732.2375,731.2,732.9,752.6375,751.6,753.4,0.0124999999999999,-0.9,0.7,44.0,24.0,75.0,3.375,2,5,0.0,0.0,0.0,9.0,8.0,11.0,15.45,15.3,16.5,29.0875,28.5,29.8,8.7375,6.4,12.1,0.0
2021-05-22,24.8375,18.0,31.3,731.875,730.4,733.0,752.1125,750.7,753.3,-0.125,-1.2,1.0,46.25,22.0,74.0,3.875,2,6,0.0,0.0,0.0,11.571428571428571,9.0,14.0,17.1875,15.3,17.8,30.9,29.8,32.0,11.375,7.1,13.6,0.0
2021-05-23,16.025,11.2,21.8,732.5,731.5,733.3,753.0625,751.6,754.2,0.1624999999999999,-0.7,0.7,69.0,38.0,92.0,3.875,2,7,0.0,0.0,0.0,12.875,10.0,14.0,14.9,11.1,20.2,29.642857142857142,23.7,32.0,9.5875,5.6,13.2,24.0
2021-05-24,12.25,8.4,15.6,730.8125,729.9,731.8,751.9375,751.0,753.1,-0.375,-1.1,0.2,54.375,30.0,93.0,4.25,2,7,0.0,0.0,0.0,13.625,9.0,17.0,10.2125,7.8,10.9,17.439999999999998,17.2,18.4,2.3875,-1.9,9.8,4.4
2021-05-25,14.5,6.0,19.6,729.1875,728.8,729.8,750.175,749.8,750.6,-0.0125,-1.1,0.9,34.375,15.0,73.0,2.875,0,5,0.0,0.0,0.0,10.0,5.0,15.0,4.566666666666666,4.3,5.9,18.8125,17.2,20.1,-3.6,-8.1,1.5,0.0
2021-05-26,15.625,11.1,19.8,729.525,728.8,730.4,750.3,749.5,751.3,0.0749999999999999,-0.9,0.9,40.625,18.0,75.0,3.375,3,5,0.0,0.0,0.0,9.0,9.0,9.0,12.271428571428572,6.1,13.8,20.27142857142857,20.1,20.5,0.8374999999999999,-5.2,7.0,0.0
2021-05-27,16.6125,9.5,21.8,728.3625,727.0,729.4,749.15,747.8,750.4,-0.275,-1.3,0.8,45.125,22.0,82.0,2.125,1,3,0.0,0.0,0.0,7.4,7.0,9.0,7.8428571428571425,7.6,9.3,21.7,20.5,23.0,3.0,-0.8,6.7,0.0
2021-05-28,15.5375,12.9,18.9,728.825,728.0,729.8,749.5625,748.6,750.7,0.1999999999999999,-1.1,1.2,57.375,41.0,73.0,2.125,1,3,0.0,0.0,0.0,7.125,5.0,8.0,12.275,7.6,13.7,21.85,19.1,23.0,6.8875,3.3,8.7,0.0
2021-05-29,15.6875,8.0,22.7,731.7375,729.7,733.5,752.625,750.7,754.4,0.4624999999999999,-0.5,1.2,54.625,23.0,100.0,2.0,1,4,0.0,0.0,0.0,8.125,6.0,9.0,7.1375,6.9,8.8,21.4875,19.1,23.6,4.6,0.4,8.0,0.0
2021-05-30,17.4125,13.5,21.6,734.2,733.2,735.7,755.0,753.9,756.4,0.2142857142857142,-0.5,0.8,52.375,35.0,68.0,2.5,1,5,0.0,0.0,0.0,9.0,7.0,10.0,9.6,6.9,10.3,23.3125,22.8,23.6,7.2,3.6,10.6,1.2000000000000002
2021-05-31,21.0,13.6,25.9,735.0375,733.6,736.3,755.6875,754.1,757.3,-0.25,-1.2,0.6,43.25,26.0,72.0,2.625,1,4,0.0,0.0,0.0,7.714285714285714,4.0,10.0,12.885714285714286,12.8,13.4,24.6875,22.8,26.4,7.0125,4.9,9.0,0.4
2021-06-01,17.3,11.3,23.1,735.1125,734.1,737.4,755.8375,754.6,758.5,0.4625,-0.4,1.3,64.0,28.0,96.0,3.0,0,6,0.0,0.0,0.0,12.5,12.0,13.0,14.025,11.2,14.7,25.5875,23.5,26.4,9.125,3.6,14.3,23.6
2021-06-02,14.225,13.2,16.0,733.8625,730.7,736.9,754.8125,751.6,757.7,-0.6875,-1.6,1.2,92.25,67.0,100.0,3.0,1,4,0.0,0.0,0.0,8.5,7.0,12.0,10.7,10.7,10.7,20.15,16.8,23.5,12.9,7.2,15.7,256.0
2021-06-03,13.55,12.3,15.7,728.5625,726.4,731.2,749.45,747.3,752.1,-0.6875,-1.6,-0.2,78.5,58.0,96.0,3.5,2,5,0.0,0.0,0.0,11.428571428571429,10.0,12.0,11.85,11.7,12.9,16.4375,16.0,16.8,9.6625,6.9,12.3,95.2
2021-06-04,14.1375,10.3,18.5,723.2,721.8,725.5,743.95,742.3,746.5,-0.575,-1.2,0.5,83.0,59.0,97.0,2.75,1,5,0.0,0.0,0.0,10.375,7.0,12.0,9.6125,9.5,10.4,18.725,16.7,20.3,11.1,9.6,12.5,2.6
2021-06-05,14.8375,12.4,17.9,724.3875,721.0,728.7,745.125,741.7,749.5,0.8625,-0.8,2.0,81.875,62.0,100.0,2.75,1,5,0.0,0.0,0.0,9.375,8.0,10.0,11.775,9.5,12.4,18.83333333333333,18.1,20.3,11.5375,10.3,12.7,34.7
2021-06-06,16.55,12.8,21.5,732.6625,729.4,736.6,753.525,750.2,757.5,0.9875,0.1,2.1,76.875,47.0,98.0,2.0,1,3,0.0,0.0,0.0,6.125,5.0,9.0,12.5,12.4,12.6,19.825,18.1,21.7,12.025,9.7,13.1,0.0
2021-06-07,18.7375,11.7,24.5,738.125,736.4,739.5,758.9875,757.4,760.3,0.3625,-0.5,1.1,66.0,38.0,100.0,1.125,1,2,0.0,0.0,0.0,7.285714285714286,5.0,9.0,10.585714285714284,10.4,11.7,23.8,21.7,25.7,11.225,9.3,13.4,32.0
2021-06-08,22.125,13.8,27.2,739.3375,738.0,740.8,760.025,758.5,761.5,-0.0333333333333333,-1.3,0.7,52.0,34.0,82.0,2.375,1,4,0.0,0.0,0.0,5.2,4.0,7.0,12.6,10.4,13.1,26.625,25.7,27.7,11.075,10.0,13.6,0.0
2021-06-09,23.025,20.2,25.1,737.85,737.2,738.6,758.35,757.8,759.1,-0.0499999999999999,-0.6,0.6,63.125,57.0,70.0,2.75,1,4,0.0,0.0,0.0,7.5,5.0,8.0,18.775,13.1,20.0,27.2375,26.1,27.7,15.6,13.6,17.2,0.0
2021-06-10,20.275,18.9,21.6,735.8375,734.1,737.5,756.3875,754.6,758.0,-0.3142857142857143,-1.3,0.3,86.125,72.0,97.0,2.25,1,3,0.0,0.0,0.0,7.375,6.0,8.0,18.95,18.2,20.4,25.0875,23.0,26.1,17.8,16.2,18.8,31.0
2021-06-11,22.0875,18.1,25.9,734.45,734.0,735.4,754.9875,754.5,755.9,0.125,-0.3,0.8,76.25,55.0,95.0,2.5,1,4,0.0,0.0,0.0,7.375,6.0,8.0,18.0125,18.0,18.1,24.175,21.8,26.3,17.3875,16.2,18.3,0.0
2021-06-12,25.6125,20.4,30.1,735.425,734.1,736.7,755.7375,754.3,757.1,-0.0428571428571428,-1.1,0.9,61.0,39.0,92.0,3.875,2,5,0.0,0.0,0.0,10.333333333333334,8.0,12.0,19.6125,18.0,20.1,28.775,26.3,31.0,16.7875,14.2,19.1,0.0
2021-06-13,22.8375,20.6,25.5,733.7375,732.1,735.3,754.0875,752.4,755.8,-0.3124999999999999,-2.3,0.5,70.375,62.0,86.0,3.0,1,5,0.0,0.0,0.0,9.666666666666666,8.0,10.0,20.35,20.1,21.1,29.316666666666663,25.7,31.0,17.075,15.1,18.6,2.8
2021-06-14,22.35,19.9,23.9,731.6,730.1,733.0,751.9875,750.4,753.4,-0.325,-1.2,0.9,68.625,58.0,75.0,3.125,2,5,0.0,0.0,0.0,10.6,10.0,11.0,19.725,19.7,19.9,25.35,24.2,25.7,16.2625,14.7,17.2,0.0
2021-06-15,20.9125,18.4,22.8,731.7375,730.4,733.0,752.175,750.7,753.5,0.3625,-0.2,1.1,75.125,68.0,88.0,2.875,2,6,0.0,0.0,0.0,12.125,9.0,15.0,18.0875,17.7,19.7,24.0,23.4,24.2,16.3125,13.4,18.3,0.0
2021-06-16,23.5375,19.3,26.7,732.425,730.4,734.0,752.7875,750.6,754.6,-0.325,-1.3,0.8,67.625,53.0,92.0,3.0,2,5,0.0,0.0,0.0,8.2,7.0,12.0,18.4125,17.7,18.7,25.6125,23.4,27.3,16.875,15.8,18.5,0.0
2021-06-17,19.7375,13.8,23.2,729.175,727.5,730.3,749.575,748.0,750.7,-0.3625,-1.1,0.0,74.75,43.0,99.0,3.625,2,6,0.0,0.0,0.0,13.6,11.0,18.0,15.7,13.8,18.7,26.35,23.6,27.3,14.5125,9.8,17.4,71.4
2021-06-18,18.025,13.2,24.1,725.575,724.5,726.7,746.0875,745.0,747.3,-0.2125,-1.0,1.0,66.875,39.0,91.0,4.125,2,6,0.0,0.0,0.0,15.5,11.0,18.0,13.1,13.1,13.1,24.0375,23.6,24.6,11.2625,9.3,13.1,11.9
2021-06-19,19.675,16.5,23.9,725.8375,725.1,727.3,746.2625,745.4,747.7,0.1875,-0.7,1.5,61.75,42.0,84.0,3.125,2,5,0.0,0.0,0.0,10.5,6.0,15.0,15.671428571428573,13.2,16.8,24.96666666666667,24.6,25.3,11.6875,10.2,13.8,3.4
2021-06-20,17.6625,15.3,22.4,729.2375,727.3,731.2,749.8625,747.7,751.9,0.4875,-0.1,1.4,82.25,59.0,91.0,1.875,1,3,0.0,0.0,0.0,9.0,7.0,14.0,15.025,14.9,15.9,24.4,23.3,25.3,14.475,12.8,16.9,17.7
2021-06-21,17.5125,14.0,22.3,733.3375,731.5,735.0,754.1,752.3,755.8,0.475,-0.7,1.1,88.25,67.0,100.0,1.875,0,4,0.0,0.0,0.0,7.125,5.0,9.0,13.2125,13.1,14.0,23.225,23.1,23.3,15.4125,14.0,16.4,4.1
2021-06-22,19.6625,15.1,24.2,736.525,735.2,737.5,757.25,755.9,758.2,0.3125,-0.4,1.1,68.625,43.0,97.0,2.375,0,4,0.0,0.0,0.0,7.5,6.0,9.0,13.45,13.1,13.5,24.025,23.1,24.9,12.95,10.7,14.7,0.0
2021-06-23,20.675,13.4,26.7,737.475,736.6,738.3,758.175,757.3,758.9,-0.0125,-0.8,0.7,64.0,36.0,100.0,1.625,1,3,0.0,0.0,0.0,7.5,6.0,8.0,12.442857142857145,12.3,13.3,25.8875,24.9,26.9,12.325,10.4,14.1,0.0
2021-06-24,22.3125,15.9,27.6,736.35,735.1,737.3,756.875,755.5,757.9,-0.1625,-1.1,0.7,60.375,34.0,94.0,1.75,1,3,0.0,0.0,0.0,5.875,3.0,7.0,13.7,12.3,13.9,27.5625,26.9,28.4,13.225,10.3,15.2,0.0
2021-06-25,23.65,16.7,28.2,734.9375,733.3,736.0,755.35,753.6,756.6,-0.1625,-1.1,0.9,58.0,36.0,86.0,2.375,1,4,0.0,0.0,0.0,7.5,5.0,9.0,15.5625,13.9,15.8,28.5125,28.4,28.7,14.225,11.7,16.2,0.0
2021-06-26,20.2375,17.2,22.9,734.975,734.5,735.7,755.5125,754.9,756.3,0.1125,-0.7,0.5,83.5,70.0,96.0,2.25,1,4,0.0,0.0,0.0,8.428571428571429,6.0,9.0,16.85,15.8,17.0,27.342857142857145,23.0,28.7,17.2375,14.4,19.2,3.0
2021-06-27,20.7125,18.3,23.8,735.3125,734.0,736.3,755.95,754.6,757.0,-0.075,-1.1,0.8,87.375,73.0,97.0,2.125,0,3,0.0,0.0,0.0,6.142857142857143,5.0,9.0,18.3,17.0,18.7,23.9,23.0,24.5,18.45,17.8,19.4,6.3
2021-06-28,22.6,17.6,26.9,733.8375,732.5,734.8,754.3375,752.9,755.4,-0.2,-0.9,0.8,76.0,48.0,100.0,1.5,1,2,0.0,0.0,0.0,4.857142857142857,4.0,6.0,17.2,17.2,17.2,25.65,24.5,27.2,17.7375,15.0,19.6,5.5
2021-06-29,22.9875,18.8,27.6,732.5375,731.6,733.6,752.9,751.9,754.0,-0.1625,-0.9,0.6,78.625,52.0,97.0,1.5,0,3,0.0,0.0,0.0,5.75,5.0,6.0,18.5625,17.6,18.7,27.7625,27.2,28.4,18.5875,16.9,19.6,0.5
2021-06-30,22.625,20.1,26.4,732.3875,731.6,733.5,752.75,751.9,753.9,-0.0125,-1.5,0.7,84.0,69.0,96.0,1.125,0,2,0.0,0.0,0.0,5.714285714285714,4.0,7.0,18.2625,18.2,18.7,28.25,28.0,28.4,19.6875,17.3,21.2,18.0
2021-07-01,24.1375,19.7,28.1,732.4125,731.4,734.2,752.725,751.6,754.4,0.2625,-0.7,1.5,77.875,58.0,100.0,2.875,2,4,0.0,0.0,0.0,7.625,6.0,8.0,19.5125,18.2,19.7,28.08333333333333,28.0,28.2,19.7125,18.7,20.3,27.0
2021-07-02,25.35,22.2,28.5,734.85,734.1,736.3,755.1,754.3,756.5,0.2624999999999999,-0.4,1.4,74.0,55.0,92.0,2.5,1,4,0.0,0.0,0.0,8.571428571428571,7.0,10.0,21.3125,19.7,21.9,28.5125,28.2,28.9,20.175,18.6,22.0,0.0
2021-07-03,24.925,20.0,28.1,735.1125,734.1,736.1,755.3875,754.3,756.4,-0.25,-1.1,0.2,72.5,57.0,97.0,1.875,1,4,0.0,0.0,0.0,7.428571428571429,5.0,10.0,20.77142857142857,20.0,21.9,28.7125,28.3,28.9,19.275,18.4,20.1,1.0
2021-07-04,19.9625,18.9,22.4,732.9125,732.0,734.1,753.4,752.5,754.4,-0.1625,-0.9,0.5,93.0,76.0,100.0,1.625,1,3,0.0,0.0,0.0,8.142857142857142,5.0,10.0,18.825,18.1,19.1,26.85,22.6,28.3,18.7375,17.6,19.5,25.3
2021-07-05,21.9,18.9,25.8,734.1375,733.3,734.8,754.6875,753.9,755.4,0.225,-0.7,0.9,84.125,64.0,100.0,2.25,1,4,0.0,0.0,0.0,6.875,5.0,8.0,18.1875,18.1,18.8,24.512500000000003,22.6,26.1,18.8375,18.2,19.2,0.7
2021-07-06,22.225,19.0,26.6,733.975,733.2,734.5,754.4125,753.7,755.0,-0.0875,-0.7,0.7,89.125,69.0,98.0,1.875,1,3,0.0,0.0,0.0,8.75,4.0,13.0,17.837500000000002,17.8,18.1,27.25,26.1,28.2,20.225,18.7,21.5,6.2
2021-07-07,21.325,20.2,23.8,733.3625000000001,732.4,734.2,753.85,752.9,754.6,-0.125,-1.1,0.6,97.375,85.0,100.0,1.625,0,3,0.0,0.0,0.0,6.333333333333333,5.0,8.0,19.8125,17.8,20.1,23.9,23.9,23.9,20.8625,20.0,21.6,183.0
2021-07-08,21.9125,19.9,24.8,732.575,731.3,733.6,753.025,751.6,754.1,-0.0875,-1.2,0.6,92.875,83.0,100.0,1.875,1,3,0.0,0.0,0.0,5.5,5.0,8.0,19.9375,19.1,20.3,24.38333333333333,23.9,24.9,20.6375,19.6,21.9,43.0
2021-07-09,21.9,19.9,24.7,732.125,731.5,732.8,752.55,751.9,753.3,-0.025,-0.9,0.6,92.875,79.0,98.0,1.625,1,2,0.0,0.0,0.0,4.875,4.0,5.0,19.1625,19.1,19.6,25.0875,24.9,25.2,20.6625,19.6,22.3,16.0
2021-07-10,23.425,20.1,27.0,732.9,732.1,733.6,753.3,752.4,753.9,0.175,-1.1,1.3,85.625,68.0,97.0,2.0,1,3,0.0,0.0,0.0,5.5,5.0,6.0,19.95,19.6,20.0,26.457142857142856,24.8,27.5,20.725,19.6,21.8,2.9
2021-07-11,25.325,21.6,29.2,734.3875,733.6,735.0,754.675,753.8,755.3,0.0285714285714285,-0.6,1.2,85.125,67.0,100.0,1.75,1,3,0.0,0.0,0.0,6.0,4.0,7.0,20.9,20.0,21.2,28.6375,27.5,29.9,22.4375,21.1,23.8,0.0
2021-07-12,27.275,23.8,30.5,734.95,734.2,735.7,755.1125,754.3,755.9,1.1895246692412392e-17,-0.6,0.8,82.375,68.0,99.0,2.25,1,3,0.0,0.0,0.0,6.285714285714286,4.0,7.0,22.4,21.2,22.8,30.425,29.9,31.1,23.8625,23.0,24.4,0.0
2021-07-13,28.7,25.0,32.4,733.9125,733.0,734.6,753.95,753.1,754.7,-0.1857142857142857,-0.7,0.2,74.25,62.0,90.0,3.375,2,5,0.0,0.0,0.0,8.166666666666666,5.0,10.0,24.55,23.8,24.7,31.7875,31.1,32.5,23.5,22.5,24.6,0.0
2021-07-14,28.0375,26.1,30.1,735.1125,734.4,737.0,755.1375,754.3,757.1,0.3375,-0.2,1.3,74.0,66.0,81.0,3.5,2,5,0.0,0.0,0.0,12.0,10.0,13.0,26.1,24.7,26.6,31.9,30.8,32.5,22.9,22.3,23.9,0.0
2021-07-15,27.875,25.6,30.5,738.0875,737.1,739.4,758.3,757.3,759.7,0.3,-0.5,1.1,79.5,71.0,91.0,3.0,2,4,0.0,0.0,0.0,9.0,7.0,13.0,25.425,25.4,25.6,31.22857142857143,30.6,31.6,23.925,22.5,24.9,0.0
2021-07-16,27.0875,24.7,30.4,739.8375,739.0,740.9,760.1,759.2,761.2,0.1714285714285714,-0.7,0.8,78.625,58.0,92.0,2.25,1,3,0.0,0.0,0.0,7.8,7.0,8.0,24.3875,24.3,25.0,31.3,31.0,31.6,22.8625,21.2,23.7,0.0
2021-07-17,27.9875,24.5,31.6,738.65,737.3,739.9,758.8375,757.4,760.2,-0.225,-1.3,0.5,76.125,57.0,94.0,1.75,1,3,0.0,0.0,0.0,6.375,5.0,7.0,23.3375,23.2,24.3,31.5625,31.0,32.2,23.05,21.8,23.9,0.0
2021-07-18,27.8,24.6,31.4,737.2375000000001,736.1,737.7,757.4,756.3,757.9,-0.0374999999999999,-1.2,1.1,79.875,62.0,93.0,2.25,1,3,0.0,0.0,0.0,6.75,5.0,8.0,24.1625,23.2,24.3,32.0875,31.9,32.2,23.7875,23.2,25.0,0.0
2021-07-19,27.55,24.5,30.9,738.15,737.2,738.8,758.35,757.3,759.0,0.15,-1.0,1.0,75.625,58.0,91.0,2.25,1,4,0.0,0.0,0.0,7.75,7.0,8.0,24.2125,24.2,24.3,31.77142857142857,31.6,31.9,22.625,21.7,23.6,0.0
2021-07-20,27.225,24.7,30.9,739.6125,738.4,740.7,759.8625,758.5,761.0,0.15,-1.1,1.2,76.75,57.0,89.0,1.875,1,3,0.0,0.0,0.0,7.5,5.0,9.0,24.275,24.2,24.3,31.47142857142857,31.3,31.6,22.5375,21.4,23.5,0.0
2021-07-21,26.725,23.1,29.7,739.875,738.8,740.9,760.1875,759.1,761.2,-0.0374999999999999,-1.2,0.9,78.875,64.0,93.0,1.875,1,3,0.0,0.0,0.0,7.0,5.0,9.0,24.0625,23.1,24.2,31.12857142857143,30.9,31.3,22.6,21.3,23.9,0.0
2021-07-22,28.0,23.7,31.8,738.0375,736.7,739.3,758.25,756.9,759.6,-0.3375,-1.3,0.4,78.25,61.0,97.0,1.875,1,3,0.0,0.0,0.0,5.714285714285714,3.0,7.0,22.325,22.3,22.5,31.4625,30.9,32.1,23.6,23.1,24.0,0.0
2021-07-23,28.2125,25.3,31.2,736.1125,735.0,737.0,756.225,755.1,757.2,-0.1125,-0.8,0.8,71.125,60.0,90.0,2.75,2,5,0.0,0.0,0.0,8.375,5.0,10.0,24.7625,22.3,25.2,32.1375,32.1,32.2,22.2625,19.8,24.0,0.0
2021-07-24,28.275,24.5,32.2,735.0625,733.9,736.0,755.1375,754.0,756.1,-0.175,-1.0,0.6,65.125,46.0,83.0,3.5,2,5,0.0,0.0,0.0,9.166666666666666,6.0,11.0,24.4,24.3,25.1,32.375,32.2,32.6,20.75,19.1,23.2,0.0
2021-07-25,27.9375,25.6,30.1,733.4625,732.2,734.5,753.475,752.2,754.6,-0.2249999999999999,-0.9,0.8,67.625,54.0,85.0,3.0,1,5,0.0,0.0,0.0,8.285714285714286,7.0,9.0,25.2125,24.3,25.5,31.871428571428574,30.8,32.6,21.2,19.2,22.9,0.0
2021-07-26,28.0625,25.0,31.3,731.9,731.2,732.4,751.9,751.2,752.4,-0.075,-0.7,0.8,63.625,52.0,77.0,3.25,1,6,0.0,0.0,0.0,9.666666666666666,6.0,11.0,24.8375,24.7,25.5,31.25,30.8,31.8,20.3625,18.9,21.5,0.0
2021-07-27,28.375,24.6,32.4,732.3,731.5,732.7,752.2875,751.4,752.8,0.0625,-0.5,0.9,69.5,49.0,85.0,2.875,1,4,0.0,0.0,0.0,8.857142857142858,7.0,11.0,24.525,24.5,24.7,32.237500000000004,31.8,32.7,21.925,20.3,23.0,0.0
2021-07-28,28.2375,24.7,31.9,732.6625,732.0,733.3,752.675,752.0,753.4,-0.0374999999999999,-0.8,0.4,78.25,64.0,93.0,1.625,1,2,0.0,0.0,0.0,6.0,5.0,9.0,24.4125,24.4,24.5,32.55,32.3,32.7,23.8875,23.5,24.6,0.0
2021-07-29,27.5625,24.2,30.9,731.325,730.3,732.3,751.3125,750.3,752.3,-0.2625,-0.8,0.1,81.125,67.0,92.0,1.375,1,2,0.0,0.0,0.0,4.285714285714286,4.0,6.0,24.025,24.0,24.2,31.925,31.3,32.3,23.925,22.8,24.9,0.0
