NO,DATE,5cm_SM,10cm_SM,20cm_SM,40cm_SM,5cm_ST,10cm_ST,20cm_ST,40cm_ST,Number of nodes used to derive the daily mean of the sample area,Number of observations used to summarize the half hour data into the daily mean,T_mean,T_min,T_max,Po_mean,Po_min,Po_max,P_mean,P_min,P_max,Pa_mean,Pa_min,Pa_max,U_mean,U_min,U_max,Ff_mean,Ff_min,Ff_max,ff10_mean,ff10_min,ff10_max,ff3_mean,ff3_min,ff3_max,Tn_mean,Tn_min,Tn_max,Tx_mean,Tx_min,Tx_max,Td_mean,Td_min,Td_max,RRR_sum,value,cost,dry_risk
185,2021-02-07,0.110004,0.1445593,0.1276919,0.1094901,-5.745,-5.32083,-4.85312,-3.56125,10,48,-15.875,-19.0,-11.7,747.8875,746.1,749.5,771.6875,769.6,773.6,0.4375,-0.4,0.9,79.375,46.0,94.0,1.5,0,5,0.0,0.0,0.0,8.0,4.0,10.0,-19.387500000000003,-19.6,-18.3,-7.15,-11.3,-4.8,-18.9875,-21.0,-16.3,0.0,0.1276919,0.1223080999999999,1
186,2021-02-08,0.1095807,0.1441454,0.1275334,0.1095184,-6.02083,-5.54146,-4.97208,-3.56042,10,48,-15.9,-20.7,-12.6,749.075,747.7,750.1,773.05,771.4,774.1,-0.175,-1.2,0.6,77.875,60.0,93.0,1.625,0,3,0.0,0.0,0.0,5.333333333333333,3.0,6.0,-21.428571428571427,-21.6,-20.7,-11.7125,-12.4,-11.3,-19.0625,-21.8,-16.8,0.0,0.1275334,0.1224666,1
187,2021-02-09,0.1096778,0.1441214,0.1274393,0.1093932,-5.96229,-5.56563,-5.03354,-3.63708,10,48,-7.625,-14.4,-2.4,743.3,742.0,746.5,766.5875,765.0,770.2,-0.7125,-2.7,0.3,67.75,58.0,87.0,3.125,1,5,0.0,0.0,0.0,8.125,4.0,10.0,-16.2,-16.4,-15.2,-5.9750000000000005,-12.4,-1.8,-12.725,-19.6,-8.0,0.0,0.1274393,0.1225606999999999,1
188,2021-02-10,0.1105955,0.1445326,0.1275861,0.1093,-5.27375,-4.9525,-4.6275,-3.42813,10,48,-6.0375,-7.2,-3.1,742.9875,741.2,744.7,765.8375,763.9,767.6,0.3374999999999999,-0.6,1.0,87.75,77.0,98.0,2.25,1,3,0.0,0.0,0.0,5.875,4.0,8.0,-11.0875,-14.6,-10.2,-2.175,-2.9,-1.8,-7.8,-9.0,-6.1,0.0,0.1275861,0.1224138999999999,1
189,2021-02-11,0.1118148,0.1458913,0.1284323,0.1099137,-4.93437,-4.71958,-4.45563,-3.40792,10,48,1.425,-5.9,6.3,740.5625,737.7,744.4,763.0124999999999,759.9,767.3,-0.7125,-2.5,1.2,56.25,38.0,80.0,4.0,2,7,0.0,0.0,0.0,9.428571428571429,4.0,16.0,-7.616666666666667,-7.7,-7.2,3.357142857142857,-2.9,6.8,-6.8125,-9.6,-1.5,0.0,0.1284323,0.1215676999999999,1
190,2021-02-12,0.1157135,0.1486351,0.1300617,0.1105487,-3.66813,-3.71729,-3.76667,-3.10458,10,48,0.925,-4.4,4.4,744.1375,740.5,746.8,766.375,762.5,769.4,0.975,0.3,1.6,75.375,54.0,91.0,3.25,1,7,0.0,0.0,0.0,12.571428571428571,7.0,16.0,-1.9714285714285715,-5.1,0.7,6.325,4.8,6.8,-3.1875,-5.9,-0.6,0.0,0.1300617,0.1199382999999999,1
191,2021-02-13,0.1181633,0.1509963,0.131988,0.1116695,-3.25792,-3.14854,-3.14292,-2.66667,10,48,-2.45,-6.5,2.4,745.45,743.5,746.9,768.0375,766.0,769.4,-0.05,-1.2,1.8,91.25,84.0,100.0,2.25,0,5,0.0,0.0,0.0,7.625,4.0,10.0,-5.175000000000001,-6.6,-4.9,3.975,2.6,4.8,-3.7,-8.0,1.4,0.0,0.131988,0.1180119999999999,1
192,2021-02-14,0.1168864,0.150435,0.1320813,0.1122962,-3.81562,-3.48083,-3.20083,-2.46062,10,48,-9.675,-12.1,-6.9,745.2125,744.1,746.5,768.3375,767.5,769.2,-0.2875,-1.1,0.2,73.125,57.0,99.0,3.375,2,4,0.0,0.0,0.0,8.375,6.0,9.0,-10.0,-12.1,-6.9,-3.2,-6.3,2.6,-13.8125,-18.4,-7.8,0.0,0.1320813,0.1179186999999999,1
193,2021-02-15,0.1144351,0.1486138,0.1311929,0.11219,-4.7275,-4.19604,-3.64687,-2.52562,10,48,-13.375,-15.4,-10.9,741.025,739.9,742.9,764.5,763.3,766.3,-0.45,-1.2,0.6,56.875,45.0,73.0,2.125,1,5,0.0,0.0,0.0,7.5,5.0,8.0,-16.375,-17.0,-13.5,-9.0125,-10.5,-7.0,-20.3,-21.1,-18.7,0.0,0.1311929,0.1188070999999999,1
194,2021-02-16,0.1121295,0.1465424,0.1297817,0.1115595,-5.66437,-5.02646,-4.29167,-2.8225,10,48,-15.2875,-18.0,-13.0,740.9875000000001,739.6,742.1,764.625,763.3,765.9,0.175,-0.6,0.9,59.5,48.0,83.0,2.875,1,5,0.0,0.0,0.0,8.125,4.0,10.0,-18.0375,-18.2,-17.0,-11.3625,-12.7,-10.5,-21.575,-23.0,-20.2,0.0,0.1297817,0.1202182999999999,1
195,2021-02-17,0.1116592,0.1457126,0.1288502,0.1107892,-5.84646,-5.33979,-4.70521,-3.16417,10,48,-14.6,-17.7,-12.2,742.925,741.8,744.1,766.65,765.4,767.8,0.275,-0.1,0.8,65.625,53.0,84.0,3.625,2,5,0.0,0.0,0.0,9.875,9.0,10.0,-17.914285714285715,-18.2,-17.8,-12.414285714285716,-12.8,-12.0,-19.7375,-24.8,-14.9,0.2,0.1288502,0.1211497999999999,1
196,2021-02-18,0.1117682,0.1456881,0.1285808,0.1104067,-5.74833,-5.31562,-4.78521,-3.35229,10,48,-10.075,-16.8,-5.6,742.475,737.3,745.8,765.85,760.3,769.5,-0.8500000000000001,-2.7,0.6,47.5,31.0,70.0,3.0,1,5,0.0,0.0,0.0,9.0,4.0,12.0,-17.55,-17.8,-17.5,-8.1875,-12.0,-4.8,-19.725,-21.8,-18.3,0.2,0.1285808,0.1214191999999999,1
197,2021-02-19,0.1130167,0.1464926,0.1289117,0.1103389,-5.10562,-4.85979,-4.55146,-3.36542,10,48,-1.0625,-6.4,4.7,730.2125,726.3,736.1,752.4875,748.3,758.8,-1.7,-3.4,0.8,47.75,40.0,51.0,5.25,3,8,0.0,0.0,0.0,13.333333333333334,10.0,16.0,-7.9,-9.5,-7.5,0.9875,-4.8,4.8,-10.85,-16.1,-4.8,0.0,0.1289117,0.1210883,1
198,2021-02-20,0.114471,0.1478665,0.1298237,0.1107211,-4.46125,-4.25562,-4.05875,-3.145,10,48,-5.0875,-7.4,-2.6,733.25,732.2,734.5,755.65,754.6,756.9,-0.035416666666666596,-0.95,0.9,69.125,35.0,94.0,2.375,1,3,0.0,0.0,0.0,9.5,6.0,14.0,-7.475,-7.6,-6.8,2.8666666666666667,-1.8,4.8,-10.5125,-16.0,-5.3,2.0,0.1298237,0.1201763,1
199,2021-02-21,0.1152928,0.1486735,0.1305529,0.1111764,-4.11167,-3.91729,-3.72875,-2.91708,10,48,-5.2125,-9.4,-1.6,734.6125,732.4,739.8,757.15,754.8,762.6,-0.035416666666666596,-0.95,0.9,75.5,60.0,89.0,2.5,0,4,0.0,0.0,0.0,7.0,5.0,8.0,-7.1375,-9.6,-6.2,-1.4,-1.8,-1.1,-9.0,-11.0,-7.3,0.0,0.1305529,0.1194470999999999,1
200,2021-02-22,0.114981,0.1486737,0.1307953,0.111554,-4.28937,-3.96417,-3.65208,-2.76542,10,48,-9.175,-12.4,-7.3,744.9,740.7,748.1,768.0625,763.4,771.6,0.775,0.4,1.2,57.75,44.0,84.0,3.625,2,6,0.0,0.0,0.0,10.4,7.0,13.0,-10.625,-14.4,-9.6,-4.08,-6.9,-1.1,-16.2375,-18.7,-9.5,0.0,0.1307953,0.1192046999999999,1
201,2021-02-23,0.1136857,0.1470511,0.1296187,0.1114248,-4.83771,-4.34792,-3.80625,-2.67333,10,48,-12.6,-15.8,-9.3,749.7875,748.6,751.0,773.45,772.1,774.7,0.1625,-1.1,1.1,50.125,38.0,61.0,2.625,1,4,0.0,0.0,0.0,7.875,6.0,11.0,-16.375,-16.8,-14.4,-7.525,-8.7,-6.9,-21.0125,-22.4,-19.5,0.0,0.1296187,0.1203812999999999,1
202,2021-02-24,0.120459,0.1434285,0.121903,0.1105984,-3.05208,-2.78875,-2.5075,-1.77979,10,48,-5.2625,-11.5,-0.1,746.6625,744.4,749.2,769.8375,767.4,772.7,-0.525,-2.2,0.6,39.5,28.0,48.0,3.0,2,4,0.0,0.0,0.0,7.0,4.0,8.0,-15.028571428571428,-16.8,-14.1,-3.425,-8.7,0.7,-17.175,-20.9,-13.5,0.0,0.121903,0.128097,1
203,2021-02-25,0.1220595,0.1444741,0.1223064,0.1104419,-2.66,-2.49375,-2.36,-1.80958,10,48,-7.5125,-10.8,-5.2,749.0,746.5,750.4,772.1125,769.3,773.5,0.525,-0.9,1.7,54.25,41.0,83.0,2.25,1,4,0.0,0.0,0.0,7.0,5.0,8.0,-12.114285714285716,-12.3,-11.5,-0.2875,-3.9,0.7,-15.525,-17.5,-12.9,0.0,0.1223064,0.1276936,1
204,2021-02-26,0.1223967,0.1447687,0.1224989,0.1105835,-2.62417,-2.45417,-2.31333,-1.76896,10,48,-3.85,-8.6,0.3,748.7125,748.0,749.5,771.7,771.1,772.5,-0.0875,-1.2,0.9,48.25,28.0,61.0,2.125,2,3,0.0,0.0,0.0,5.0,5.0,5.0,-9.9125,-12.3,-8.8,-0.9875,-3.9,1.4,-13.675,-16.1,-11.2,0.0,0.1224989,0.1275011,1
205,2021-02-27,0.1380029,0.1501807,0.1245635,0.1116566,-1.64104,-1.7075,-1.85375,-1.61375,10,48,4.814285714285714,-3.1,9.1,743.842857142857,742.0,747.5,766.0714285714286,764.0,770.2,-0.6833333333333332,-2.1,0.6,34.285714285714285,24.0,48.0,5.0,3,7,0.0,0.0,0.0,13.833333333333334,5.0,18.0,-5.05,-8.8,-3.9,6.785714285714286,1.4,9.4,-10.05714285714286,-12.6,-7.4,0.0,0.1245635,0.1254365,1
206,2021-02-28,0.1634306,0.1661706,0.1320219,0.1144273,-0.23167,-0.36875,-0.81333,-1.15979,10,48,-3.175,-9.5,4.6,748.3,744.0,752.8,770.8375,765.9,776.2,1.275,0.4,1.9,75.125,44.0,96.0,3.0,1,4,0.0,0.0,0.0,12.75,9.0,18.0,-4.775,-9.5,-0.3,8.871428571428572,6.5,9.4,-7.3875,-13.4,-2.7,12.6,0.1320219,0.1179780999999999,1
207,2021-03-01,0.1511248,0.1638128,0.132499,0.1158298,-0.84979,-0.67813,-0.80437,-0.91708,10,48,-10.2375,-13.7,-8.2,751.5749999999999,749.3,753.8,775.0375,772.9,777.4,-0.5428571428571428,-2.5,0.8,47.875,37.0,64.0,2.875,1,4,0.0,0.0,0.0,8.857142857142858,8.0,10.0,-11.5,-14.9,-10.1,-6.0600000000000005,-8.0,-4.2,-19.425,-22.0,-14.6,0.5,0.132499,0.1175009999999999,1
208,2021-03-02,0.1407205,0.1550798,0.1293928,0.1156555,-1.89292,-1.58625,-1.36021,-0.985,10,48,-7.8,-15.6,-2.7,747.675,744.9,749.2,771.0375,767.8,772.8,-0.55,-1.2,0.3,44.0,27.0,70.0,1.75,1,3,0.0,0.0,0.0,6.5,4.0,8.0,-16.82857142857143,-17.0,-15.8,-4.9,-8.3,-2.0,-18.7,-20.4,-16.3,0.0,0.1293928,0.1206071999999999,1
209,2021-03-03,0.1410274,0.1533934,0.1276184,0.1147283,-1.78333,-1.685,-1.59562,-1.15062,10,48,1.025,-4.5,4.3,739.9625,737.7,743.5,762.35,759.9,766.3,-0.6875,-2.1,1.1,63.125,38.0,74.0,4.25,2,6,0.0,0.0,0.0,13.571428571428571,7.0,16.0,-7.659999999999999,-10.5,-5.0,1.7625000000000002,-2.0,4.4,-5.4875,-16.7,0.1,0.0,0.1276184,0.1223816,1
210,2021-03-04,0.1628854,0.1763225,0.1377055,0.1239251,-0.57292,-0.63646,-0.81375,-0.80667,10,48,5.7,2.9,9.2,737.5625,736.0,739.3,759.3625000000001,757.6,761.2,-0.1,-1.6,1.3,61.375,51.0,72.0,5.375,4,8,0.0,0.0,0.0,16.125,13.0,18.0,1.2,1.2,1.2,7.2375,4.4,9.4,-1.3125,-3.4,0.7,0.0,0.1377055,0.1122944999999999,1
211,2021-03-05,0.1893715,0.2034596,0.1526413,0.1379278,-0.15021,-0.08146,-0.15813,-0.27167,10,48,-8.2125,-12.3,3.2,750.85,740.5,757.0,773.8,762.4,780.7,2.3,1.0,4.6,62.875,48.0,97.0,4.0,2,6,0.0,0.0,0.0,12.5,11.0,18.0,-8.6625,-12.3,1.2,9.4,9.4,9.4,-14.3375,-20.2,0.9,8.6,0.1526413,0.0973586999999999,1
212,2021-03-06,0.1600762,0.1823109,0.1470363,0.1362782,-1.38625,-0.91104,-0.65521,-0.39208,10,48,-10.5125,-16.4,-7.0,755.9125,752.6,758.5,779.6875,776.1,782.5,-0.55,-2.0,0.9,51.75,31.0,86.0,1.75,1,3,0.0,0.0,0.0,5.375,4.0,9.0,-16.575000000000003,-17.1,-13.2,-6.771428571428571,-8.1,-6.1,-19.15,-21.7,-16.7,0.0,0.1470363,0.1029636999999999,1
213,2021-03-07,0.1547973,0.1705727,0.1402507,0.1331459,-1.76396,-1.4975,-1.15208,-0.59708,10,48,-4.175,-11.0,1.3,749.3125,747.9,751.6,772.425,770.8,775.0,-0.475,-1.4,1.0,41.625,34.0,53.0,3.125,1,5,0.0,0.0,0.0,7.714285714285714,4.0,10.0,-13.400000000000002,-17.1,-11.9,-1.7125,-6.1,2.2,-15.525,-18.9,-12.5,0.0,0.1402507,0.1097492999999999,1
214,2021-03-08,0.1612968,0.1743842,0.140557,0.1315898,-1.0725,-1.03167,-0.98771,-0.60333,10,48,2.3375000000000004,-2.9,6.7,745.8375,742.8,748.6,768.2125,764.9,771.2,-0.75,-2.4,0.0,36.25,26.0,60.0,3.25,2,4,0.0,0.0,0.0,7.5,6.0,10.0,-5.114285714285714,-11.1,-3.4,5.1875,2.2,7.7,-11.5,-16.2,-4.8,0.0,0.140557,0.109443,1
215,2021-03-09,0.1754953,0.1850212,0.1446944,0.1322385,-0.25417,-0.31563,-0.4875,-0.46917,10,48,1.575,-4.1,5.6,745.2,741.4,750.0,767.425,763.4,772.6,0.9,-1.0,2.0,49.25,24.0,70.0,4.625,0,7,0.0,0.0,0.0,14.0,11.0,15.0,-1.7125,-4.1,0.1,7.2875,6.6,7.7,-8.725,-14.6,-4.0,0.0,0.1446944,0.1053055999999999,1
216,2021-03-10,0.198623,0.1900356,0.1470709,0.1328931,-0.14271,-0.18604,-0.33896,-0.43562,10,48,3.75,-5.0,9.7,746.125,742.8,750.1,768.45,764.9,772.6,-0.7875,-2.8,0.6,50.625,24.0,83.0,2.75,1,5,0.0,0.0,0.0,9.857142857142858,6.0,13.0,-5.928571428571429,-6.0,-5.5,8.3,6.6,10.4,-6.9625,-13.6,4.3,0.0,0.1470709,0.1029290999999999,1
217,2021-03-11,0.2497511,0.218886,0.1580288,0.1481181,0.07729,-0.00896,-0.14458,-0.27625,10,48,4.2,0.0,9.1,746.6875,744.6,748.1,768.7875,766.5,770.4,0.55,-0.9,1.3,74.75,48.0,100.0,1.875,1,3,0.0,0.0,0.0,8.166666666666666,5.0,11.0,-0.7285714285714285,-3.9,-0.2,10.0125,9.2,10.4,-0.525,-4.9,3.6,0.0,0.1580288,0.0919711999999999,1
218,2021-03-12,0.2814034,0.2537728,0.178989,0.1840152,0.2816,0.1156,-0.0236,-0.0638,10,48,3.225,-1.9,8.9,747.6875,746.5,748.9,769.925,768.7,771.2,-0.1999999999999999,-1.7,0.7,72.875,53.0,95.0,1.875,0,3,0.0,0.0,0.0,5.375,4.0,6.0,-1.975,-2.1,-1.3,9.2,9.2,9.2,-1.525,-2.8,0.0,0.0,0.178989,0.0710109999999999,1
219,2021-03-13,0.2894009,0.2660011,0.1880082,0.2080677,0.59313,0.28271,0.01375,0.03354,10,48,3.8125,-2.1,9.1,744.15,742.6,745.7,766.2875,764.5,767.9,-0.4875,-1.7,0.3,61.375,32.0,95.0,1.5,0,3,0.0,0.0,0.0,6.166666666666667,4.0,7.0,-2.8875,-3.1,-2.1,9.475,9.2,9.8,-4.175,-7.3,-0.3,0.0,0.1880082,0.0619918,1
220,2021-03-14,0.3118487,0.2908762,0.1946996,0.2086414,0.90208,0.50438,0.04646,0.09375,10,48,7.3875,2.1,12.0,740.05,735.8,742.8,761.8625,757.3,764.8,-0.85,-2.1,0.4,53.875,43.0,62.0,2.75,2,4,0.0,0.0,0.0,6.5,5.0,8.0,0.4125,-3.1,1.6,11.175,9.8,12.5,-1.5499999999999998,-4.6,0.2,0.0,0.1946996,0.0553003999999999,1
221,2021-03-15,0.3234411,0.302197,0.2066858,0.2086107,0.63333,0.42604,0.08167,0.13354,10,48,3.5375,-1.0,8.3,734.525,731.8,737.1,756.2,753.1,759.3,0.1624999999999999,-2.5,2.3,53.375,33.0,97.0,5.125,3,7,0.0,0.0,0.0,16.285714285714285,12.0,18.0,1.05,-1.0,4.9,11.3875,8.6,12.5,-5.7125,-12.6,1.3,1.6,0.2066858,0.0433141999999999,1
222,2021-03-16,0.2717385,0.2914946,0.2130484,0.2020246,0.15958,0.24083,0.09792,0.1525,10,48,-1.4500000000000002,-5.2,2.0,742.1375,738.0,745.0,764.5625,760.2,767.7,1.1,0.2,2.2,40.125,21.0,63.0,3.625,1,6,0.0,0.0,0.0,13.5,12.0,16.0,-3.95,-5.2,-2.2,4.828571428571428,3.0,8.6,-14.1125,-18.1,-11.2,0.0,0.2130484,0.0369515999999999,1
223,2021-03-17,0.2348745,0.2826906,0.2151116,0.1993125,0.06917,0.20688,0.09917,0.15979,10,48,0.5375,-5.5,6.5,746.2125,745.0,747.3,768.7,767.5,769.7,0.2875,-0.8,1.1,38.75,19.0,62.0,1.5,0,3,0.0,0.0,0.0,6.2,3.0,10.0,-6.0875,-6.2,-5.4,5.2,3.0,7.1,-13.2125,-15.8,-9.9,0.0,0.2151116,0.0348884,1
224,2021-03-18,0.227298,0.2790957,0.2164815,0.1975174,0.21354,0.2425,0.09729,0.16188,10,48,1.1375,-6.1,7.1,746.8125,745.9,747.4,769.275,768.4,769.9,-0.1857142857142857,-1.1,0.2,51.375,29.0,81.0,1.5,0,3,0.0,0.0,0.0,5.571428571428571,4.0,6.0,-6.125,-6.2,-6.1,7.3625,7.1,7.7,-8.85,-10.3,-7.0,0.0,0.2164815,0.0335185,1
225,2021-03-19,0.2277792,0.2784961,0.217208,0.196106,0.465,0.36313,0.11292,0.16375,10,48,2.8625,-4.9,8.0,744.6625,742.6,746.4,766.9,764.5,768.7,-0.525,-1.2,0.5,52.5,32.0,87.0,2.125,1,4,0.0,0.0,0.0,5.625,4.0,7.0,-5.3,-6.1,-5.0,8.125,7.7,8.6,-6.6,-8.0,-5.7,0.0,0.217208,0.0327919999999999,0
226,2021-03-20,0.2365261,0.2823311,0.219317,0.1953048,0.51292,0.385,0.12333,0.17271,10,48,1.4,-0.1,2.5,737.45,735.5,740.5,759.475,757.6,762.4,-0.8875,-2.1,0.3,84.375,53.0,100.0,2.375,1,4,0.0,0.0,0.0,6.25,5.0,7.0,-0.8250000000000001,-5.0,1.1,6.76,3.5,8.6,-1.35,-6.1,1.9,13.7,0.219317,0.0306829999999999,0
227,2021-03-21,0.2430526,0.2860498,0.2222908,0.1952487,0.22125,0.25771,0.12417,0.17417,10,48,-0.3624999999999999,-1.7,1.7,737.475,735.1,739.6,759.7375,757.2,762.0,0.5125000000000001,-0.4,1.3,82.625,51.0,100.0,3.75,2,7,0.0,0.0,0.0,9.5,6.0,13.0,-1.5375,-1.7,-0.7,2.3375,2.0,2.6,-3.2875,-7.5,-0.7,17.4,0.2222908,0.0277091999999999,0
228,2021-03-22,0.2515372,0.2879474,0.2234621,0.195469,0.6075,0.43979,0.14938,0.17771,10,48,2.8125,-3.9,7.4,737.6625,733.9,739.9,759.8,755.5,762.2,-0.7125,-2.0,0.6,54.25,34.0,81.0,3.25,2,5,0.0,0.0,0.0,8.666666666666666,7.0,10.0,-3.928571428571429,-4.1,-3.1,5.275,2.5,7.9,-6.2625,-8.3,-3.7,0.0,0.2234621,0.0265378999999999,0
229,2021-03-23,0.2623535,0.2939406,0.2296369,0.1982621,1.51354,0.90292,0.24938,0.18188,10,48,7.8125,3.3,12.3,734.4875,733.1,736.0,756.0625,754.8,757.6,0.2624999999999999,-0.6,1.2,46.625,35.0,60.0,3.75,2,5,0.0,0.0,0.0,10.5,9.0,12.0,2.433333333333333,-0.9,3.1,10.325,7.9,12.4,-3.1625,-6.4,-0.6,0.0,0.2296369,0.0203630999999999,0
230,2021-03-24,0.2730283,0.3000105,0.2362604,0.1980793,1.84958,1.19563,0.385,0.18813,10,48,7.075,2.5,12.6,739.9,736.6,741.6,761.5875,758.2,763.6,0.6,-0.8,2.1,48.125,26.0,68.0,2.625,1,4,0.0,0.0,0.0,8.5,8.0,9.0,2.05,1.8,3.1,12.7875,12.4,13.2,-4.0125,-7.3,-0.6,0.0,0.2362604,0.0137395999999999,0
231,2021-03-25,0.2832575,0.3059463,0.2375782,0.1972814,2.25292,1.42563,0.51167,0.18958,10,48,9.1,5.9,14.5,739.975,737.7,743.7,761.5875,759.4,765.4,0.5857142857142856,-1.0,2.4,41.25,17.0,66.0,3.5,1,8,0.0,0.0,0.0,12.2,7.0,16.0,2.5375,1.8,5.7,14.0,13.2,14.8,-4.2125,-10.3,0.0,0.0,0.2375782,0.0124218,0
232,2021-03-26,0.2734448,0.316136,0.2435098,0.1974667,2.29187,1.36813,0.62188,0.19604,10,48,9.6125,1.2,15.9,739.875,736.5,744.0,761.45,757.9,765.7,-0.8875,-2.6,0.3,56.375,28.0,87.0,3.25,1,6,0.0,0.0,0.0,11.428571428571429,5.0,14.0,0.7714285714285714,0.7,1.2,15.3875,14.8,16.0,0.4125000000000001,-4.0,4.5,0.3,0.2435098,0.01,0
233,2021-03-27,0.2675321,0.322477,0.2530614,0.1986724,5.06125,3.115,1.37083,0.20021,10,48,10.9625,7.6,15.2,734.175,731.2,736.2,755.425,752.5,757.4,-0.675,-1.7,0.3,64.375,48.0,78.0,3.75,1,6,0.0,0.0,0.0,13.166666666666666,13.0,14.0,7.028571428571429,0.7,9.3,15.925,15.8,16.0,4.3375,2.5,6.0,0.1,0.2530614,0.01,0
234,2021-03-28,0.2631053,0.3175642,0.2666215,0.2021453,4.18833,3.02667,1.52438,0.21333,10,48,7.1,4.2,9.1,727.275,725.6,729.6,748.5375,746.9,750.7,-0.475,-1.6,1.0,77.75,63.0,86.0,3.375,2,5,0.0,0.0,0.0,8.857142857142858,5.0,13.0,5.25,4.2,6.3,13.1,9.5,15.8,3.4,-2.4,5.7,0.0,0.2666215,0.01,0
235,2021-03-29,0.2593737,0.3140476,0.2711462,0.2050645,2.12083,1.84187,1.12354,0.21938,10,48,5.875,2.4,9.6,729.5875,727.5,733.3,751.1125,748.9,754.9,0.7375,0.1,1.9,53.0,35.0,75.0,4.625,1,6,0.0,0.0,0.0,14.0,14.0,14.0,2.4875,2.4,3.1,9.65,8.4,10.2,-3.45,-5.6,1.0,0.0,0.2711462,0.01,0
236,2021-03-30,0.2576659,0.3123158,0.2726571,0.2074757,3.87646,2.87062,1.39021,0.23063,10,48,6.925,0.1,11.9,736.7375,734.5,738.1,758.425,756.2,759.7,0.6000000000000001,-0.6,1.8,53.375,28.0,96.0,1.875,0,3,0.0,0.0,0.0,8.125,5.0,11.0,0.0125,0.0,0.1,11.6,10.2,13.1,-3.35,-6.0,-0.2,0.0,0.2726571,0.01,0
237,2021-03-31,0.2531164,0.3094953,0.2764527,0.2098644,3.66812,2.88604,1.58604,0.24542,10,48,10.75,5.2,16.8,740.425,738.4,743.6,761.9625,760.0,765.1,0.6875,-0.1,1.7,37.0,18.0,50.0,3.375,2,5,0.0,0.0,0.0,7.714285714285714,5.0,10.0,3.175,0.0,4.1,15.4625,13.1,17.3,-4.1625,-7.7,-1.6,0.0,0.2764527,0.01,0
238,2021-04-01,0.2512156,0.3080573,0.2768653,0.2113797,4.39333,3.45979,1.92292,0.27417,10,48,12.0125,3.8,17.7,744.125,742.2,746.0,765.625,763.4,767.6,-0.175,-1.6,0.9,40.125,19.0,64.0,2.375,1,3,0.0,0.0,0.0,7.75,7.0,10.0,2.4375,1.9,4.3,17.85,17.3,18.4,-2.1,-6.2,-0.1,0.0,0.2768653,0.01,0
239,2021-04-02,0.2497619,0.3069527,0.2761764,0.2125639,5.48208,4.38458,2.53042,0.33417,10,48,13.9,9.9,16.4,742.0,741.1,743.9,763.2375,762.3,765.3,0.2125,-0.6,1.3,40.0,32.0,63.0,3.875,2,6,0.0,0.0,0.0,11.625,6.0,15.0,9.628571428571428,1.9,11.2,17.787499999999998,16.9,18.4,0.175,-1.9,3.2,0.0,0.2761764,0.01,0
240,2021-04-03,0.2454169,0.3043142,0.2750729,0.2135895,4.05271,3.75104,2.60563,0.40979,10,48,5.9,0.7,8.6,746.7,745.0,748.0,768.5625,766.4,769.9,0.375,-0.9,1.6,30.375,18.0,48.0,3.375,1,6,0.0,0.0,0.0,12.5,10.0,14.0,4.225,0.0,8.1,15.014285714285714,10.0,16.9,-10.925,-14.4,-2.3,0.0,0.2750729,0.01,0
241,2021-04-04,0.237492,0.3005083,0.2729922,0.2144938,2.85313,2.56312,1.87979,0.42604,10,48,5.8625,-4.2,11.5,745.0875,743.3,746.7,767.1625,765.4,768.9,-0.3875,-1.7,0.5,30.75,17.0,64.0,1.75,0,3,0.0,0.0,0.0,6.285714285714286,3.0,8.0,-3.983333333333333,-4.3,-2.5,10.775,9.3,12.2,-11.7875,-13.6,-10.0,0.0,0.2729922,0.01,0
242,2021-04-05,0.2388272,0.3002216,0.2722344,0.2164911,4.29208,3.48812,2.23271,0.465,10,48,12.5125,5.7,19.1,740.8,738.1,743.5,762.225,759.4,765.1,-0.425,-1.8,1.2,25.75,12.0,37.0,4.25,2,8,0.0,0.0,0.0,11.714285714285714,8.0,14.0,5.1,5.1,5.1,16.45,12.2,19.9,-7.449999999999999,-11.0,-4.8,0.0,0.2722344,0.01,0
243,2021-04-06,0.2360557,0.2986059,0.2715404,0.2201136,4.105,3.71271,2.6975,0.58563,10,48,7.625,0.8,13.4,742.8375,741.0,744.1,764.4875,762.4,765.9,0.4625,-0.8,1.6,35.875,16.0,82.0,3.375,1,6,0.0,0.0,0.0,12.25,10.0,14.0,-0.3625,-0.8,2.2,18.3875,13.9,19.9,-8.9125,-13.6,-1.9,0.0,0.2715404,0.01,0
244,2021-04-07,0.2317351,0.2963358,0.2703755,0.2225359,2.88625,2.76396,2.26333,0.65542,10,48,3.4625,-1.7,6.9,746.45,743.5,748.9,768.5875,765.5,771.1,-0.075,-2.0,2.3,24.625,14.0,44.0,3.5,2,5,0.0,0.0,0.0,10.125,10.0,11.0,-1.8571428571428568,-2.1,-0.8,12.0375,7.7,13.9,-15.9375,-20.7,-11.2,0.0,0.2703755,0.01,0
245,2021-04-08,0.230112,0.2951683,0.2693361,0.2212021,2.57667,2.47688,2.01875,0.68042,10,48,3.15,-1.4,7.8,745.9125,743.2,747.1,768.1,765.3,769.5,0.45,-0.7,2.0,28.125,16.0,45.0,2.75,0,5,0.0,0.0,0.0,9.75,8.0,11.0,-3.0625,-3.2,-2.1,8.025,7.7,8.4,-14.7625,-19.8,-11.1,0.0,0.2693361,0.01,0
